Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
7141634.0,GPT-4,1028,219,1247,Conversation log
7141691.0,GPT-4,66,749,815,Conversation log
7141740.0,GPT-4,176,669,845,Conversation log
7141762.0,GPT-4,855,647,1502,Conversation log
7142809.0,GPT-4,97,101,198,Conversation log
7143033.0,GPT-4,476,49,525,Conversation log
7143098.0,GPT-4,222,249,471,Conversation log
7143131.0,GPT-4,767,23,790,Conversation log
7143153.0,GPT-4,1137,170,1307,Conversation log
7143203.0,GPT-4,169,671,840,Conversation log
7143282.0,GPT-4,829,17,846,Conversation log
7143324.0,GPT-4,1984,815,2799,Conversation log
7143338.0,GPT-4,85,257,342,Conversation log
7143441.0,GPT-4,473,440,913,Conversation log
7143454.0,GPT-4,484,48,532,Conversation log
7143519.0,GPT-4,843,689,1532,Conversation log
7143574.0,GPT-4,1205,197,1402,Conversation log
7143575.0,GPT-4,367,50,417,Conversation log
7143708.0,GPT-4,1154,31,1185,Conversation log
7143751.0,GPT-4,935,11,946,Conversation log
7143785.0,GPT-4,17,665,682,Conversation log
7143786.0,GPT-4,459,31,490,Conversation log
7143794.0,GPT-4,676,111,787,Conversation log
7143816.0,GPT-4,1546,835,2381,Conversation log
7143845.0,GPT-4,532,561,1093,Conversation log
7143900.0,GPT-4,560,86,646,Conversation log
7143968.0,GPT-4,432,57,489,Conversation log
7144129.0,GPT-4,527,206,733,Conversation log
7144146.0,GPT-4,315,404,719,Conversation log
7144180.0,GPT-4,6741,385,7126,Conversation log
7144224.0,GPT-4,492,95,587,Conversation log
7144254.0,GPT-4,1054,239,1293,Conversation log
7144309.0,GPT-4,370,33,403,Conversation log
7144370.0,GPT-4,626,109,735,Conversation log
7144468.0,GPT-4,100,70,170,Conversation log
7144492.0,GPT-4,617,134,751,Conversation log
7144537.0,GPT-4,2138,216,2354,Conversation log
7144808.0,GPT-4,36,626,662,Conversation log
7144970.0,GPT-4,53,644,697,Conversation log
7144989.0,GPT-4,2408,330,2738,Conversation log
7144996.0,GPT-4,758,114,872,Conversation log
7144998.0,GPT-4,1529,246,1775,Conversation log
7145038.0,GPT-4,175,326,501,Conversation log
7145097.0,GPT-4,1794,617,2411,Conversation log
7145133.0,GPT-4,798,118,916,Conversation log
7145156.0,GPT-4,90,383,473,Conversation log
7145165.0,GPT-4,1405,129,1534,Conversation log
7145364.0,GPT-4,32,17,49,Conversation log
7145392.0,GPT-4,851,58,909,Conversation log
7145395.0,GPT-4,2862,653,3515,Conversation log
7145411.0,GPT-4,741,32,773,Conversation log
7145438.0,GPT-4,3617,310,3927,Conversation log
7145458.0,GPT-4,651,40,691,Conversation log
7145458.0,GPT-4,117,109,226,Conversation log
7145503.0,GPT-4,231,31,262,Conversation log
7145574.0,GPT-4,726,442,1168,Conversation log
7145590.0,GPT-4,329,99,428,Conversation log
7145676.0,GPT-4,522,41,563,Conversation log
7145718.0,GPT-4,445,119,564,Conversation log
7145741.0,GPT-4,696,539,1235,Conversation log
7145844.0,GPT-4,49,744,793,Conversation log
7145894.0,GPT-4,20,27,47,Conversation log
7145978.0,GPT-4,3421,362,3783,Conversation log
7146015.0,GPT-4,1011,210,1221,Conversation log
7146106.0,GPT-4,1001,249,1250,Conversation log
7146113.0,GPT-4,97,85,182,Conversation log
7146131.0,GPT-4,398,18,416,Conversation log
7146188.0,GPT-4,448,80,528,Conversation log
7146211.0,GPT-4,338,17,355,Conversation log
7146411.0,GPT-4,60,73,133,Conversation log
7146432.0,GPT-4,289,35,324,Conversation log
7146531.0,GPT-4,267,36,303,Conversation log
7146630.0,GPT-4,97,86,183,Conversation log
7146665.0,GPT-4,1559,9,1568,Conversation log
7146755.0,GPT-4,101,644,745,Conversation log
7146757.0,GPT-4,148,328,476,Conversation log
7146835.0,GPT-4,2984,232,3216,Conversation log
7146850.0,GPT-4,399,97,496,Conversation log
7146925.0,GPT-4,1202,14,1216,Conversation log
7146938.0,GPT-4,190,421,611,Conversation log
7146961.0,GPT-4,19,673,692,Conversation log
7147016.0,GPT-4,505,10,515,Conversation log
7147043.0,GPT-4,2053,14,2067,Conversation log
7147064.0,GPT-4,1704,215,1919,Conversation log
7147085.0,GPT-4,354,11,365,Conversation log
7147124.0,GPT-4,1215,16,1231,Conversation log
7147208.0,GPT-4,78,280,358,Conversation log
7147249.0,GPT-4,892,584,1476,Conversation log
7147250.0,GPT-4,690,18,708,Conversation log
7147437.0,GPT-4,513,89,602,Conversation log
7147437.0,GPT-4,65,522,587,Conversation log
7147704.0,GPT-4,389,446,835,Conversation log
7147775.0,GPT-4,626,509,1135,Conversation log
7147996.0,GPT-4,34,653,687,Conversation log
7148159.0,GPT-4,704,934,1638,Conversation log
7148573.0,GPT-4,24,548,572,Conversation log
7148598.0,GPT-4,848,99,947,Conversation log
7148671.0,GPT-4,40,184,224,Conversation log
7148798.0,GPT-4,3104,632,3736,Conversation log
7148801.0,GPT-4,254,129,383,Conversation log
7149055.0,GPT-4,3753,667,4420,Conversation log
7149588.0,GPT-4,100,156,256,Conversation log
7150259.0,GPT-4,109,116,225,Conversation log
7150342.0,GPT-4,443,251,694,Conversation log
7150462.0,GPT-4,337,130,467,Conversation log
7150722.0,GPT-4,1504,800,2304,Conversation log
7150958.0,GPT-4,567,121,688,Conversation log
7151187.0,GPT-4,2321,886,3207,Conversation log
7151797.0,GPT-4,273,62,335,Conversation log
7151823.0,GPT-4,759,94,853,Conversation log
7152389.0,GPT-4,1039,542,1581,Conversation log
7152434.0,GPT-4,89,427,516,Conversation log
7152435.0,GPT-4,936,116,1052,Conversation log
7152485.0,GPT-4,923,232,1155,Conversation log
7152588.0,GPT-4,1601,525,2126,Conversation log
7152599.0,GPT-4,1174,181,1355,Conversation log
7153131.0,GPT-4,900,71,971,Conversation log
7153214.0,GPT-4,817,72,889,Conversation log
7153375.0,GPT-4,709,239,948,Conversation log
7153417.0,GPT-4,2149,153,2302,Conversation log
7153615.0,GPT-4,44,535,579,Conversation log
7153721.0,GPT-4,150,410,560,Conversation log
7153731.0,GPT-4,542,578,1120,Conversation log
7153785.0,GPT-4,709,326,1035,Conversation log
7154073.0,GPT-4,1053,753,1806,Conversation log
7154103.0,GPT-4,1137,673,1810,Conversation log
7154119.0,GPT-4,1832,312,2144,Conversation log
7154357.0,GPT-4,585,174,759,Conversation log
7154439.0,GPT-4,619,473,1092,Conversation log
7154462.0,GPT-4,579,7,586,Conversation log
7154541.0,GPT-4,606,8,614,Conversation log
7154990.0,GPT-4,101,356,457,Conversation log
7155059.0,GPT-4,97,520,617,Conversation log
7155190.0,GPT-4,637,178,815,Conversation log
7156128.0,GPT-4,668,56,724,Conversation log
7156187.0,GPT-4,647,60,707,Conversation log
7156296.0,GPT-4,207,369,576,Conversation log
7156463.0,GPT-4,382,386,768,Conversation log
7156622.0,GPT-4,281,399,680,Conversation log
7156625.0,GPT-4,690,72,762,Conversation log
7156634.0,GPT-4,284,45,329,Conversation log
7156782.0,GPT-4,26,740,766,Conversation log
7156799.0,GPT-4,310,15,325,Conversation log
7156806.0,GPT-4,1659,478,2137,Conversation log
7156905.0,GPT-4,783,515,1298,Conversation log
7157120.0,GPT-4,1342,373,1715,Conversation log
7157142.0,GPT-4,172,779,951,Conversation log
7157184.0,GPT-4,26,10,36,Conversation log
7157220.0,GPT-4,52,7,59,Conversation log
7157252.0,GPT-4,77,9,86,Conversation log
7157268.0,GPT-4,606,72,678,Conversation log
7157314.0,GPT-4,16,137,153,Conversation log
7157315.0,GPT-4,125,7,132,Conversation log
7157392.0,GPT-4,234,79,313,Conversation log
7157478.0,GPT-4,37,10,47,Conversation log
7157503.0,GPT-4,388,76,464,Conversation log
7157531.0,GPT-4,165,505,670,Conversation log
7157634.0,GPT-4,144,4,148,Conversation log
7157636.0,GPT-4,559,113,672,Conversation log
7157689.0,GPT-4,123,6,129,Conversation log
7157862.0,GPT-4,23,260,283,Conversation log
7157897.0,GPT-4,132,848,980,Conversation log
7157937.0,GPT-4,166,353,519,Conversation log
7158004.0,GPT-4,367,76,443,Conversation log
7158120.0,GPT-4,391,37,428,Conversation log
7158167.0,GPT-4,1029,983,2012,Conversation log
7158175.0,GPT-4,63,687,750,Conversation log
7158200.0,GPT-4,161,641,802,Conversation log
7158373.0,GPT-4,286,122,408,Conversation log
7158601.0,GPT-4,312,531,843,Conversation log
7158698.0,GPT-4,712,123,835,Conversation log
7158750.0,GPT-4,813,255,1068,Conversation log
7158844.0,GPT-4,276,471,747,Conversation log
7158879.0,GPT-4,1099,94,1193,Conversation log
7159038.0,GPT-4,1437,104,1541,Conversation log
7159154.0,GPT-4,187,482,669,Conversation log
7159158.0,GPT-4,1795,113,1908,Conversation log
7159371.0,GPT-4,255,627,882,Conversation log
7159381.0,GPT-4,8,9,17,Conversation log
7159535.0,GPT-4,425,741,1166,Conversation log
7159638.0,GPT-4,1951,174,2125,Conversation log
7159759.0,GPT-4,1172,709,1881,Conversation log
7160010.0,GPT-4,1416,885,2301,Conversation log
7160248.0,GPT-4,193,262,455,Conversation log
7160272.0,GPT-4,392,33,425,Conversation log
7160339.0,GPT-4,317,39,356,Conversation log
7160347.0,GPT-4,2369,39,2408,Conversation log
7160400.0,GPT-4,2062,868,2930,Conversation log
7160418.0,GPT-4,1912,67,1979,Conversation log
7160435.0,GPT-4,343,40,383,Conversation log
7160591.0,GPT-4,931,143,1074,Conversation log
7160625.0,GPT-4,248,664,912,Conversation log
7160681.0,GPT-4,361,42,403,Conversation log
7160729.0,GPT-4,362,43,405,Conversation log
7160912.0,GPT-4,847,414,1261,Conversation log
7160971.0,GPT-4,1216,550,1766,Conversation log
7161176.0,GPT-4,130,196,326,Conversation log
7161315.0,GPT-4,377,19,396,Conversation log
7161366.0,GPT-4,160,479,639,Conversation log
7161439.0,GPT-4,324,17,341,Conversation log
7161448.0,GPT-4,15,588,603,Conversation log
7161455.0,GPT-4,1577,42,1619,Conversation log
7161511.0,GPT-4,2963,526,3489,Conversation log
7161533.0,GPT-4,329,23,352,Conversation log
7161553.0,GPT-4,26,341,367,Conversation log
7161618.0,GPT-4,1219,31,1250,Conversation log
7161690.0,GPT-4,81,359,440,Conversation log
7161723.0,GPT-4,390,370,760,Conversation log
7161779.0,GPT-4,417,41,458,Conversation log
7161782.0,GPT-4,1178,145,1323,Conversation log
7161785.0,GPT-4,53,541,594,Conversation log
7161813.0,GPT-4,370,24,394,Conversation log
7161813.0,GPT-4,489,117,606,Conversation log
7161873.0,GPT-4,720,356,1076,Conversation log
7161874.0,GPT-4,1176,82,1258,Conversation log
7161890.0,GPT-4,312,472,784,Conversation log
7161924.0,GPT-4,667,54,721,Conversation log
7161997.0,GPT-4,619,647,1266,Conversation log
7162037.0,GPT-4,343,48,391,Conversation log
7162086.0,GPT-4,405,30,435,Conversation log
7162113.0,GPT-4,450,17,467,Conversation log
7162207.0,GPT-4,181,157,338,Conversation log
7162373.0,GPT-4,406,1202,1608,Conversation log
7162610.0,GPT-4,1314,88,1402,Conversation log
7162792.0,GPT-4,1466,72,1538,Conversation log
7162808.0,GPT-4,2405,275,2680,Conversation log
7162883.0,GPT-4,2698,209,2907,Conversation log
7162935.0,GPT-4,100,310,410,Conversation log
7163049.0,GPT-4,2941,372,3313,Conversation log
7163224.0,GPT-4,3337,227,3564,Conversation log
7163254.0,GPT-4,1616,71,1687,Conversation log
7163566.0,GPT-4,1257,200,1457,Conversation log
7163742.0,GPT-4,1066,310,1376,Conversation log
7163844.0,GPT-4,1362,458,1820,Conversation log
7163861.0,GPT-4,228,583,811,Conversation log
7164073.0,GPT-4,1084,121,1205,Conversation log
7164271.0,GPT-4,846,713,1559,Conversation log
7164768.0,GPT-4,3586,234,3820,Conversation log
7164808.0,GPT-4,1216,132,1348,Conversation log
7164819.0,GPT-4,1586,788,2374,Conversation log
7164880.0,GPT-4,1135,69,1204,Conversation log
7164935.0,GPT-4,81,603,684,Conversation log
7164973.0,GPT-4,813,33,846,Conversation log
7164979.0,GPT-4,81,405,486,Conversation log
7165180.0,GPT-4,780,51,831,Conversation log
7165243.0,GPT-4,668,186,854,Conversation log
7165809.0,GPT-4,2410,891,3301,Conversation log
7165878.0,GPT-4,497,555,1052,Conversation log
7165957.0,GPT-4,655,45,700,Conversation log
7166049.0,GPT-4,503,41,544,Conversation log
7166073.0,GPT-4,13,550,563,Conversation log
7166368.0,GPT-4,3364,725,4089,Conversation log
7166579.0,GPT-4,518,119,637,Conversation log
7166662.0,GPT-4,882,46,928,Conversation log
7166689.0,GPT-4,538,46,584,Conversation log
7166834.0,GPT-4,435,26,461,Conversation log
7166895.0,GPT-4,400,28,428,Conversation log
7166988.0,GPT-4,3309,585,3894,Conversation log
7167054.0,GPT-4,21,622,643,Conversation log
7167104.0,GPT-4,82,306,388,Conversation log
7167281.0,GPT-4,670,242,912,Conversation log
7167286.0,GPT-4,3219,636,3855,Conversation log
7167483.0,GPT-4,49,754,803,Conversation log
7167541.0,GPT-4,376,55,431,Conversation log
7167691.0,GPT-4,905,149,1054,Conversation log
7167862.0,GPT-4,3079,523,3602,Conversation log
7167964.0,GPT-4,133,118,251,Conversation log
7168051.0,GPT-4,410,709,1119,Conversation log
7168113.0,GPT-4,822,820,1642,Conversation log
7168224.0,GPT-4,381,34,415,Conversation log
7168378.0,GPT-4,1230,193,1423,Conversation log
7168481.0,GPT-4,271,252,523,Conversation log
7168524.0,GPT-4,835,146,981,Conversation log
7169622.0,GPT-4,15,19,34,Conversation log
7169731.0,GPT-4,2870,84,2954,Conversation log
7169889.0,GPT-4,4684,715,5399,Conversation log
7170007.0,GPT-4,5417,421,5838,Conversation log
7170121.0,GPT-4,71,260,331,Conversation log
7170179.0,GPT-4,7565,455,8020,Conversation log
7170326.0,GPT-4,10778,522,11300,Conversation log
7170421.0,GPT-4,321,936,1257,Conversation log
7170550.0,GPT-4,10383,560,10943,Conversation log
7170678.0,GPT-4,1608,945,2553,Conversation log
7170826.0,GPT-4,10868,539,11407,Conversation log
7171141.0,GPT-4,12269,425,12694,Conversation log
7171338.0,GPT-4,573,946,1519,Conversation log
7171363.0,GPT-4,11624,405,12029,Conversation log
7171524.0,GPT-4,1541,962,2503,Conversation log
7171803.0,GPT-4,10336,454,10790,Conversation log
7172144.0,GPT-4,106,954,1060,Conversation log
7172256.0,GPT-4,21,279,300,Conversation log
7172437.0,GPT-4,13,454,467,Conversation log
7172515.0,GPT-4,323,410,733,Conversation log
7172554.0,GPT-4,34,523,557,Conversation log
7172848.0,GPT-4,1095,799,1894,Conversation log
7173068.0,GPT-4,69,176,245,Conversation log
7173082.0,GPT-4,36,677,713,Conversation log
7173304.0,GPT-4,735,485,1220,Conversation log
7175801.0,GPT-4,310,147,457,Conversation log
7176638.0,GPT-4,490,71,561,Conversation log
7177242.0,GPT-4,1118,318,1436,Conversation log
7182094.0,GPT-4,76,180,256,Conversation log
7183805.0,GPT-4,29,35,64,Conversation log
7186071.0,GPT-4,708,659,1367,Conversation log
7201812.0,GPT-4,1650,775,2425,Conversation log
7202995.0,GPT-4,117,631,748,Conversation log
7204279.0,GPT-4,32,5,37,Conversation log
7204482.0,GPT-4,200,361,561,Conversation log
7204684.0,GPT-4,800,504,1304,Conversation log
7204829.0,GPT-4,55,663,718,Conversation log
7205074.0,GPT-4,23,291,314,Conversation log
7205479.0,GPT-4,751,732,1483,Conversation log
7205495.0,GPT-4,57,45,102,Conversation log
7205563.0,GPT-4,49,510,559,Conversation log
7205855.0,GPT-4,37,134,171,Conversation log
7205897.0,GPT-4,216,210,426,Conversation log
7205982.0,GPT-4,472,206,678,Conversation log
7206305.0,GPT-4,1056,1477,2533,Conversation log
7206352.0,GPT-4,3658,1059,4717,Conversation log
7206611.0,GPT-4,1849,679,2528,Conversation log
7206710.0,GPT-4,1056,1066,2122,Conversation log
7206884.0,GPT-4,125,36,161,Conversation log
7206960.0,GPT-4,42,648,690,Conversation log
7206977.0,GPT-4,81,611,692,Conversation log
7207206.0,GPT-4,738,335,1073,Conversation log
7207441.0,GPT-4,47,599,646,Conversation log
7207459.0,GPT-4,37,727,764,Conversation log
7207601.0,GPT-4,694,575,1269,Conversation log
7207660.0,GPT-4,36,97,133,Conversation log
7207713.0,GPT-4,167,70,237,Conversation log
7207804.0,GPT-4,267,485,752,Conversation log
7208261.0,GPT-4,1056,1150,2206,Conversation log
7208388.0,GPT-4,84,1025,1109,Conversation log
7208463.0,GPT-4,21,428,449,Conversation log
7209485.0,GPT-4,144,1147,1291,Conversation log
7209542.0,GPT-4,252,87,339,Conversation log
7209607.0,GPT-4,167,47,214,Conversation log
7209663.0,GPT-4,1163,319,1482,Conversation log
7209732.0,GPT-4,399,54,453,Conversation log
7209890.0,GPT-4,1517,331,1848,Conversation log
7209905.0,GPT-4,141,241,382,Conversation log
7210062.0,GPT-4,453,303,756,Conversation log
7210131.0,GPT-4,34,808,842,Conversation log
7210157.0,GPT-4,835,172,1007,Conversation log
7210426.0,GPT-4,878,879,1757,Conversation log
7210549.0,GPT-4,81,599,680,Conversation log
7210562.0,GPT-4,239,59,298,Conversation log
7210931.0,GPT-4,75,724,799,Conversation log
7210985.0,GPT-4,43,582,625,Conversation log
7211008.0,GPT-4,91,507,598,Conversation log
7211236.0,GPT-4,46,141,187,Conversation log
7211630.0,GPT-4,697,717,1414,Conversation log
7211690.0,GPT-4,144,113,257,Conversation log
7211865.0,GPT-4,15,561,576,Conversation log
7211869.0,GPT-4,14,848,862,Conversation log
7211870.0,GPT-4,46,34,80,Conversation log
7211886.0,GPT-4,854,570,1424,Conversation log
7211959.0,GPT-4,274,18,292,Conversation log
7211967.0,GPT-4,363,25,388,Conversation log
7211985.0,GPT-4,13,720,733,Conversation log
7211992.0,GPT-4,20,885,905,Conversation log
7212047.0,GPT-4,13,714,727,Conversation log
7212243.0,GPT-4,80,314,394,Conversation log
7212265.0,GPT-4,492,53,545,Conversation log
7212370.0,GPT-4,56,55,111,Conversation log
7212373.0,GPT-4,419,648,1067,Conversation log
7212543.0,GPT-4,626,31,657,Conversation log
7212571.0,GPT-4,1103,2048,3151,Conversation log
7212582.0,GPT-4,595,42,637,Conversation log
7212634.0,GPT-4,34,24,58,Conversation log
7212677.0,GPT-4,492,410,902,Conversation log
7212739.0,GPT-4,101,745,846,Conversation log
7212746.0,GPT-4,2038,652,2690,Conversation log
7212755.0,GPT-4,954,19,973,Conversation log
7212768.0,GPT-4,279,453,732,Conversation log
7212816.0,GPT-4,727,104,831,Conversation log
7212869.0,GPT-4,50,501,551,Conversation log
7212953.0,GPT-4,104,70,174,Conversation log
7213004.0,GPT-4,976,944,1920,Conversation log
7213415.0,GPT-4,626,502,1128,Conversation log
7213622.0,GPT-4,38,17,55,Conversation log
7213665.0,GPT-4,124,157,281,Conversation log
7213669.0,GPT-4,76,18,94,Conversation log
7213915.0,GPT-4,597,158,755,Conversation log
7214400.0,GPT-4,165,161,326,Conversation log
7214586.0,GPT-4,48,649,697,Conversation log
7215260.0,GPT-4,784,578,1362,Conversation log
7215573.0,GPT-4,1386,884,2270,Conversation log
7216353.0,GPT-4,23,615,638,Conversation log
7218351.0,GPT-4,93,1014,1107,Conversation log
7218365.0,GPT-4,583,507,1090,Conversation log
7218530.0,GPT-4,1139,44,1183,Conversation log
7218632.0,GPT-4,1216,971,2187,Conversation log
7218745.0,GPT-4,675,415,1090,Conversation log
7218807.0,GPT-4,105,1335,1440,Conversation log
7218833.0,GPT-4,79,170,249,Conversation log
7219227.0,GPT-4,543,334,877,Conversation log
7219383.0,GPT-4,2300,697,2997,Conversation log
7219530.0,GPT-4,2698,829,3527,Conversation log
7219634.0,GPT-4,39,25,64,Conversation log
7219832.0,GPT-4,1176,358,1534,Conversation log
7219875.0,GPT-4,140,178,318,Conversation log
7220121.0,GPT-4,160,83,243,Conversation log
7220170.0,GPT-4,340,80,420,Conversation log
7220243.0,GPT-4,3108,572,3680,Conversation log
7220284.0,GPT-4,1595,150,1745,Conversation log
7220311.0,GPT-4,516,75,591,Conversation log
7220372.0,GPT-4,355,20,375,Conversation log
7220419.0,GPT-4,1625,148,1773,Conversation log
7220460.0,GPT-4,88,85,173,Conversation log
7220481.0,GPT-4,455,262,717,Conversation log
7220509.0,GPT-4,633,32,665,Conversation log
7220530.0,GPT-4,1851,165,2016,Conversation log
7220788.0,GPT-4,224,433,657,Conversation log
7220790.0,GPT-4,898,767,1665,Conversation log
7221145.0,GPT-4,1639,468,2107,Conversation log
7221152.0,GPT-4,1732,405,2137,Conversation log
7221170.0,GPT-4,765,40,805,Conversation log
7221243.0,GPT-4,660,39,699,Conversation log
7221306.0,GPT-4,3112,847,3959,Conversation log
7221385.0,GPT-4,959,621,1580,Conversation log
7221956.0,GPT-4,204,19,223,Conversation log
7222033.0,GPT-4,1683,197,1880,Conversation log
7222197.0,GPT-4,1045,386,1431,Conversation log
7222262.0,GPT-4,147,368,515,Conversation log
7222380.0,GPT-4,1455,342,1797,Conversation log
7222412.0,GPT-4,42,302,344,Conversation log
7222417.0,GPT-4,555,478,1033,Conversation log
7222469.0,GPT-4,3076,841,3917,Conversation log
7222658.0,GPT-4,1666,216,1882,Conversation log
7222682.0,GPT-4,368,242,610,Conversation log
7222801.0,GPT-4,267,36,303,Conversation log
7222867.0,GPT-4,83,53,136,Conversation log
7222923.0,GPT-4,3225,913,4138,Conversation log
7222949.0,GPT-4,184,68,252,Conversation log
7223017.0,GPT-4,633,95,728,Conversation log
7223076.0,GPT-4,110,142,252,Conversation log
7223325.0,GPT-4,263,86,349,Conversation log
7223451.0,GPT-4,341,34,375,Conversation log
7223512.0,GPT-4,491,266,757,Conversation log
7223517.0,GPT-4,190,509,699,Conversation log
7223518.0,GPT-4,491,118,609,Conversation log
7223617.0,GPT-4,1695,642,2337,Conversation log
7223744.0,GPT-4,55,859,914,Conversation log
7223776.0,GPT-4,23,576,599,Conversation log
7223870.0,GPT-4,118,862,980,Conversation log
7223883.0,GPT-4,906,467,1373,Conversation log
7223909.0,GPT-4,620,657,1277,Conversation log
7224029.0,GPT-4,2354,740,3094,Conversation log
7224052.0,GPT-4,1076,57,1133,Conversation log
7224102.0,GPT-4,1661,480,2141,Conversation log
7224173.0,GPT-4,1196,63,1259,Conversation log
7224176.0,GPT-4,411,24,435,Conversation log
7224212.0,GPT-4,1441,736,2177,Conversation log
7224222.0,GPT-4,859,710,1569,Conversation log
7224300.0,GPT-4,718,436,1154,Conversation log
7224326.0,GPT-4,893,24,917,Conversation log
7224406.0,GPT-4,3125,468,3593,Conversation log
7224436.0,GPT-4,1740,250,1990,Conversation log
7224469.0,GPT-4,20,522,542,Conversation log
7224486.0,GPT-4,850,175,1025,Conversation log
7224543.0,GPT-4,1297,738,2035,Conversation log
7224599.0,GPT-4,33,318,351,Conversation log
7224624.0,GPT-4,2219,493,2712,Conversation log
7224729.0,GPT-4,2825,783,3608,Conversation log
7224856.0,GPT-4,24,889,913,Conversation log
7225092.0,GPT-4,103,82,185,Conversation log
7225139.0,GPT-4,146,71,217,Conversation log
7225160.0,GPT-4,77,530,607,Conversation log
7225183.0,GPT-4,235,93,328,Conversation log
7225230.0,GPT-4,52,336,388,Conversation log
7225290.0,GPT-4,34,527,561,Conversation log
7225313.0,GPT-4,400,126,526,Conversation log
7225342.0,GPT-4,159,111,270,Conversation log
7225369.0,GPT-4,1600,367,1967,Conversation log
7225447.0,GPT-4,377,89,466,Conversation log
7225602.0,GPT-4,1170,396,1566,Conversation log
7226004.0,GPT-4,17,511,528,Conversation log
7226041.0,GPT-4,410,136,546,Conversation log
7226269.0,GPT-4,256,969,1225,Conversation log
7226307.0,GPT-4,1584,475,2059,Conversation log
7226355.0,GPT-4,59,940,999,Conversation log
7226370.0,GPT-4,128,966,1094,Conversation log
7226488.0,GPT-4,120,1092,1212,Conversation log
7226548.0,GPT-4,357,11,368,Conversation log
7226581.0,GPT-4,295,111,406,Conversation log
7226612.0,GPT-4,1038,344,1382,Conversation log
7226628.0,GPT-4,523,85,608,Conversation log
7226727.0,GPT-4,1410,387,1797,Conversation log
7226819.0,GPT-4,724,224,948,Conversation log
7226885.0,GPT-4,35,777,812,Conversation log
7226931.0,GPT-4,677,318,995,Conversation log
7227051.0,GPT-4,524,445,969,Conversation log
7227101.0,GPT-4,421,513,934,Conversation log
7227163.0,GPT-4,1848,402,2250,Conversation log
7227176.0,GPT-4,1047,668,1715,Conversation log
7227239.0,GPT-4,678,53,731,Conversation log
7227254.0,GPT-4,422,405,827,Conversation log
7227320.0,GPT-4,1411,1032,2443,Conversation log
7227324.0,GPT-4,801,52,853,Conversation log
7227398.0,GPT-4,15,305,320,Conversation log
7227398.0,GPT-4,1982,438,2420,Conversation log
7227452.0,GPT-4,37,876,913,Conversation log
7227476.0,GPT-4,850,451,1301,Conversation log
7227500.0,GPT-4,2311,472,2783,Conversation log
7227605.0,GPT-4,118,60,178,Conversation log
7227611.0,GPT-4,95,101,196,Conversation log
7227655.0,GPT-4,1805,432,2237,Conversation log
7227712.0,GPT-4,999,24,1023,Conversation log
7227746.0,GPT-4,23,49,72,Conversation log
7227750.0,GPT-4,207,10,217,Conversation log
7227760.0,GPT-4,91,10,101,Conversation log
7227793.0,GPT-4,121,11,132,Conversation log
7227819.0,GPT-4,440,643,1083,Conversation log
7227837.0,GPT-4,1868,617,2485,Conversation log
7227848.0,GPT-4,147,6,153,Conversation log
7227882.0,GPT-4,197,28,225,Conversation log
7227891.0,GPT-4,914,596,1510,Conversation log
7228126.0,GPT-4,2514,920,3434,Conversation log
7228180.0,GPT-4,212,812,1024,Conversation log
7228222.0,GPT-4,56,177,233,Conversation log
7228278.0,GPT-4,1161,592,1753,Conversation log
7228299.0,GPT-4,1902,600,2502,Conversation log
7228550.0,GPT-4,18,309,327,Conversation log
7228637.0,GPT-4,33,637,670,Conversation log
7228666.0,GPT-4,19,286,305,Conversation log
7228722.0,GPT-4,19,297,316,Conversation log
7228736.0,GPT-4,8,9,17,Conversation log
7228749.0,GPT-4,37,289,326,Conversation log
7228773.0,GPT-4,238,297,535,Conversation log
7228780.0,GPT-4,15,240,255,Conversation log
7228844.0,GPT-4,17,8,25,Conversation log
7228849.0,GPT-4,307,403,710,Conversation log
7228866.0,GPT-4,15,230,245,Conversation log
7228887.0,GPT-4,1540,502,2042,Conversation log
7228901.0,GPT-4,310,378,688,Conversation log
7228903.0,GPT-4,34,575,609,Conversation log
7228934.0,GPT-4,202,217,419,Conversation log
7228959.0,GPT-4,929,213,1142,Conversation log
7228966.0,GPT-4,9,9,18,Conversation log
7229011.0,GPT-4,26,19,45,Conversation log
7229050.0,GPT-4,59,251,310,Conversation log
7229084.0,GPT-4,8,9,17,Conversation log
7229107.0,GPT-4,9,9,18,Conversation log
7229305.0,GPT-4,41,6,47,Conversation log
7229314.0,GPT-4,3521,887,4408,Conversation log
7229340.0,GPT-4,65,7,72,Conversation log
7229369.0,GPT-4,58,572,630,Conversation log
7229495.0,GPT-4,2818,607,3425,Conversation log
7229557.0,GPT-4,117,53,170,Conversation log
7229639.0,GPT-4,464,160,624,Conversation log
7229696.0,GPT-4,21,798,819,Conversation log
7229716.0,GPT-4,2784,860,3644,Conversation log
7229753.0,GPT-4,672,18,690,Conversation log
7229877.0,GPT-4,383,342,725,Conversation log
7230093.0,GPT-4,948,277,1225,Conversation log
7230218.0,GPT-4,1262,463,1725,Conversation log
7230259.0,GPT-4,862,610,1472,Conversation log
7230305.0,GPT-4,648,249,897,Conversation log
7230348.0,GPT-4,100,312,412,Conversation log
7230404.0,GPT-4,3042,677,3719,Conversation log
7230435.0,GPT-4,652,30,682,Conversation log
7230534.0,GPT-4,597,29,626,Conversation log
7230562.0,GPT-4,1255,531,1786,Conversation log
7230565.0,GPT-4,974,505,1479,Conversation log
7230582.0,GPT-4,66,57,123,Conversation log
