Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
7144295.0,ChatGPT,432,105,537,Conversation log
7144310.0,ChatGPT,534,107,641,Conversation log
7144315.0,ChatGPT,2338,251,2589,Conversation log
7144336.0,ChatGPT,100,57,157,Conversation log
7144393.0,ChatGPT,18,73,91,Conversation log
7144396.0,ChatGPT,573,144,717,Conversation log
7144429.0,ChatGPT,1634,286,1920,Conversation log
7144443.0,ChatGPT,2606,252,2858,Conversation log
7144481.0,ChatGPT,2730,226,2956,Conversation log
7144486.0,ChatGPT,495,135,630,Conversation log
7144509.0,ChatGPT,504,158,662,Conversation log
7144514.0,ChatGPT,1754,397,2151,Conversation log
7144570.0,ChatGPT,114,117,231,Conversation log
7144578.0,ChatGPT,678,98,776,Conversation log
7144593.0,ChatGPT,2717,496,3213,Conversation log
7144674.0,ChatGPT,528,251,779,Conversation log
7144776.0,ChatGPT,657,175,832,Conversation log
7144801.0,ChatGPT,436,104,540,Conversation log
7144813.0,ChatGPT,1467,238,1705,Conversation log
7144841.0,ChatGPT,1314,196,1510,Conversation log
7144943.0,ChatGPT,73,60,133,Conversation log
7144945.0,ChatGPT,714,138,852,Conversation log
7145049.0,ChatGPT,2006,748,2754,Conversation log
7145070.0,ChatGPT,653,144,797,Conversation log
7145127.0,ChatGPT,230,282,512,Conversation log
7145139.0,ChatGPT,228,296,524,Conversation log
7145145.0,ChatGPT,216,79,295,Conversation log
7145166.0,ChatGPT,690,213,903,Conversation log
7145227.0,ChatGPT,1432,475,1907,Conversation log
7145299.0,ChatGPT,902,203,1105,Conversation log
7145303.0,ChatGPT,735,108,843,Conversation log
7145309.0,ChatGPT,71,165,236,Conversation log
7145312.0,ChatGPT,1930,516,2446,Conversation log
7145350.0,ChatGPT,24,155,179,Conversation log
7145495.0,ChatGPT,430,132,562,Conversation log
7145609.0,ChatGPT,524,51,575,Conversation log
7145610.0,ChatGPT,449,63,512,Conversation log
7145632.0,ChatGPT,36,13,49,Conversation log
7145673.0,ChatGPT,640,707,1347,Conversation log
7145685.0,ChatGPT,652,23,675,Conversation log
7145716.0,ChatGPT,644,56,700,Conversation log
7145808.0,ChatGPT,1172,339,1511,Conversation log
7145824.0,ChatGPT,1017,88,1105,Conversation log
7145842.0,ChatGPT,414,112,526,Conversation log
7145868.0,ChatGPT,696,657,1353,Conversation log
7145990.0,ChatGPT,259,303,562,Conversation log
7146034.0,ChatGPT,387,425,812,Conversation log
7146179.0,ChatGPT,52,256,308,Conversation log
7146250.0,ChatGPT,1266,722,1988,Conversation log
7146254.0,ChatGPT,139,455,594,Conversation log
7146287.0,ChatGPT,2662,763,3425,Conversation log
7146413.0,ChatGPT,1021,130,1151,Conversation log
7146443.0,ChatGPT,104,68,172,Conversation log
7146456.0,ChatGPT,21,122,143,Conversation log
7146467.0,ChatGPT,1246,167,1413,Conversation log
7146566.0,ChatGPT,809,272,1081,Conversation log
7146604.0,ChatGPT,1019,120,1139,Conversation log
7146628.0,ChatGPT,16,299,315,Conversation log
7146667.0,ChatGPT,26,41,67,Conversation log
7146720.0,ChatGPT,720,140,860,Conversation log
7146762.0,ChatGPT,67,9,76,Conversation log
7146766.0,ChatGPT,880,16,896,Conversation log
7146771.0,ChatGPT,1482,265,1747,Conversation log
7146794.0,ChatGPT,150,9,159,Conversation log
7146812.0,ChatGPT,28,18,46,Conversation log
7146823.0,ChatGPT,181,12,193,Conversation log
7146842.0,ChatGPT,95,171,266,Conversation log
7146845.0,ChatGPT,1011,508,1519,Conversation log
7146854.0,ChatGPT,1079,173,1252,Conversation log
7146920.0,ChatGPT,83,44,127,Conversation log
7146935.0,ChatGPT,1535,685,2220,Conversation log
7147010.0,ChatGPT,16,313,329,Conversation log
7147047.0,ChatGPT,996,160,1156,Conversation log
7147051.0,ChatGPT,111,95,206,Conversation log
7147098.0,ChatGPT,217,136,353,Conversation log
7147112.0,ChatGPT,346,295,641,Conversation log
7147120.0,ChatGPT,251,213,464,Conversation log
7147131.0,ChatGPT,1072,194,1266,Conversation log
7147172.0,ChatGPT,32,147,179,Conversation log
7147200.0,ChatGPT,1094,130,1224,Conversation log
7147235.0,ChatGPT,276,176,452,Conversation log
7147239.0,ChatGPT,893,9,902,Conversation log
7147241.0,ChatGPT,71,266,337,Conversation log
7147243.0,ChatGPT,2685,430,3115,Conversation log
7147268.0,ChatGPT,2247,600,2847,Conversation log
7147273.0,ChatGPT,773,34,807,Conversation log
7147315.0,ChatGPT,281,502,783,Conversation log
7147328.0,ChatGPT,366,288,654,Conversation log
7147352.0,ChatGPT,2870,676,3546,Conversation log
7147359.0,ChatGPT,608,12,620,Conversation log
7147407.0,ChatGPT,3293,76,3369,Conversation log
7147409.0,ChatGPT,402,70,472,Conversation log
7147475.0,ChatGPT,2430,463,2893,Conversation log
7147481.0,ChatGPT,969,206,1175,Conversation log
7147562.0,ChatGPT,2578,581,3159,Conversation log
7147612.0,ChatGPT,325,131,456,Conversation log
7147650.0,ChatGPT,15,368,383,Conversation log
7147667.0,ChatGPT,29,13,42,Conversation log
7147671.0,ChatGPT,495,86,581,Conversation log
7147687.0,ChatGPT,199,20,219,Conversation log
7147698.0,ChatGPT,59,76,135,Conversation log
7147700.0,ChatGPT,507,43,550,Conversation log
7147707.0,ChatGPT,1375,390,1765,Conversation log
7147719.0,ChatGPT,33,191,224,Conversation log
7147739.0,ChatGPT,228,28,256,Conversation log
7147751.0,ChatGPT,149,28,177,Conversation log
7147771.0,ChatGPT,1453,385,1838,Conversation log
7147804.0,ChatGPT,245,230,475,Conversation log
7147825.0,ChatGPT,83,105,188,Conversation log
7147900.0,ChatGPT,568,53,621,Conversation log
7147912.0,ChatGPT,1891,356,2247,Conversation log
7147932.0,ChatGPT,584,72,656,Conversation log
7147973.0,ChatGPT,399,408,807,Conversation log
7147985.0,ChatGPT,635,91,726,Conversation log
7147993.0,ChatGPT,52,257,309,Conversation log
7148009.0,ChatGPT,231,35,266,Conversation log
7148021.0,ChatGPT,282,26,308,Conversation log
7148027.0,ChatGPT,1078,583,1661,Conversation log
7148048.0,ChatGPT,368,288,656,Conversation log
7148068.0,ChatGPT,836,266,1102,Conversation log
7148115.0,ChatGPT,823,375,1198,Conversation log
7148203.0,ChatGPT,686,126,812,Conversation log
7148231.0,ChatGPT,1592,81,1673,Conversation log
7148233.0,ChatGPT,579,358,937,Conversation log
7148265.0,ChatGPT,1548,116,1664,Conversation log
7148280.0,ChatGPT,127,147,274,Conversation log
7148311.0,ChatGPT,1626,129,1755,Conversation log
7148467.0,ChatGPT,18,428,446,Conversation log
7148563.0,ChatGPT,55,608,663,Conversation log
7148563.0,ChatGPT,1000,185,1185,Conversation log
7148674.0,ChatGPT,887,647,1534,Conversation log
7148684.0,ChatGPT,1809,286,2095,Conversation log
7148712.0,ChatGPT,1553,655,2208,Conversation log
7148720.0,ChatGPT,1182,183,1365,Conversation log
7148768.0,ChatGPT,332,6,338,Conversation log
7148826.0,ChatGPT,1271,97,1368,Conversation log
7148886.0,ChatGPT,408,143,551,Conversation log
7148938.0,ChatGPT,1163,58,1221,Conversation log
7148953.0,ChatGPT,784,107,891,Conversation log
7149000.0,ChatGPT,1137,1420,2557,Conversation log
7149020.0,ChatGPT,21,103,124,Conversation log
7149032.0,ChatGPT,20,142,162,Conversation log
7149041.0,ChatGPT,705,153,858,Conversation log
7149137.0,ChatGPT,618,166,784,Conversation log
7149255.0,ChatGPT,2403,599,3002,Conversation log
7149278.0,ChatGPT,1020,1321,2341,Conversation log
7149371.0,ChatGPT,675,365,1040,Conversation log
7149433.0,ChatGPT,53,29,82,Conversation log
7149465.0,ChatGPT,667,147,814,Conversation log
7149508.0,ChatGPT,2513,663,3176,Conversation log
7149509.0,ChatGPT,2403,117,2520,Conversation log
7149584.0,ChatGPT,107,45,152,Conversation log
7149605.0,ChatGPT,19,14,33,Conversation log
7149624.0,ChatGPT,61,13,74,Conversation log
7149665.0,ChatGPT,700,43,743,Conversation log
7149679.0,ChatGPT,97,11,108,Conversation log
7149694.0,ChatGPT,687,92,779,Conversation log
7149742.0,ChatGPT,142,21,163,Conversation log
7149794.0,ChatGPT,656,72,728,Conversation log
7149818.0,ChatGPT,187,30,217,Conversation log
7149877.0,ChatGPT,221,58,279,Conversation log
7149925.0,ChatGPT,199,96,295,Conversation log
7150011.0,ChatGPT,941,243,1184,Conversation log
7150115.0,ChatGPT,874,169,1043,Conversation log
7150122.0,ChatGPT,257,55,312,Conversation log
7150133.0,ChatGPT,274,165,439,Conversation log
7150140.0,ChatGPT,343,48,391,Conversation log
7150241.0,ChatGPT,581,196,777,Conversation log
7150369.0,ChatGPT,16,334,350,Conversation log
7150890.0,ChatGPT,356,74,430,Conversation log
7150941.0,ChatGPT,373,400,773,Conversation log
7151210.0,ChatGPT,20,6,26,Conversation log
7151276.0,ChatGPT,802,283,1085,Conversation log
7151481.0,ChatGPT,2662,514,3176,Conversation log
7151516.0,ChatGPT,75,95,170,Conversation log
7151818.0,ChatGPT,1070,214,1284,Conversation log
7152238.0,ChatGPT,54,45,99,Conversation log
7152431.0,ChatGPT,32,98,130,Conversation log
7152708.0,ChatGPT,138,314,452,Conversation log
7152713.0,ChatGPT,200,33,233,Conversation log
7152829.0,ChatGPT,26,127,153,Conversation log
7152906.0,ChatGPT,252,112,364,Conversation log
7152933.0,ChatGPT,382,123,505,Conversation log
7152960.0,ChatGPT,531,124,655,Conversation log
7152971.0,ChatGPT,477,258,735,Conversation log
7152976.0,ChatGPT,496,47,543,Conversation log
7153245.0,ChatGPT,85,155,240,Conversation log
7153715.0,ChatGPT,71,64,135,Conversation log
7153787.0,ChatGPT,233,74,307,Conversation log
7153822.0,ChatGPT,325,77,402,Conversation log
7153863.0,ChatGPT,450,18,468,Conversation log
7153900.0,ChatGPT,616,112,728,Conversation log
7153930.0,ChatGPT,20,122,142,Conversation log
7153974.0,ChatGPT,613,5,618,Conversation log
7154110.0,ChatGPT,1078,443,1521,Conversation log
7154127.0,ChatGPT,456,78,534,Conversation log
7154145.0,ChatGPT,454,301,755,Conversation log
7154165.0,ChatGPT,966,68,1034,Conversation log
7154286.0,ChatGPT,202,120,322,Conversation log
7154331.0,ChatGPT,117,211,328,Conversation log
7154334.0,ChatGPT,1132,125,1257,Conversation log
7154356.0,ChatGPT,1104,214,1318,Conversation log
7154357.0,ChatGPT,26,16,42,Conversation log
7154361.0,ChatGPT,1275,16,1291,Conversation log
7154388.0,ChatGPT,454,87,541,Conversation log
7154388.0,ChatGPT,1382,1262,2644,Conversation log
7154442.0,ChatGPT,1205,186,1391,Conversation log
7154443.0,ChatGPT,713,179,892,Conversation log
7154545.0,ChatGPT,2003,353,2356,Conversation log
7154619.0,ChatGPT,16,397,413,Conversation log
7154632.0,ChatGPT,18,249,267,Conversation log
7154701.0,ChatGPT,590,29,619,Conversation log
7154724.0,ChatGPT,426,404,830,Conversation log
7154791.0,ChatGPT,840,348,1188,Conversation log
7154793.0,ChatGPT,1203,114,1317,Conversation log
7154964.0,ChatGPT,724,70,794,Conversation log
7155001.0,ChatGPT,204,79,283,Conversation log
7155147.0,ChatGPT,63,406,469,Conversation log
7155154.0,ChatGPT,653,11,664,Conversation log
7155275.0,ChatGPT,2282,433,2715,Conversation log
7155792.0,ChatGPT,837,44,881,Conversation log
7156136.0,ChatGPT,837,86,923,Conversation log
7156180.0,ChatGPT,69,93,162,Conversation log
7156284.0,ChatGPT,888,346,1234,Conversation log
7156327.0,ChatGPT,11,75,86,Conversation log
7156347.0,ChatGPT,104,12,116,Conversation log
7156358.0,ChatGPT,134,12,146,Conversation log
7156430.0,ChatGPT,166,192,358,Conversation log
7156497.0,ChatGPT,80,39,119,Conversation log
7156545.0,ChatGPT,63,389,452,Conversation log
7156569.0,ChatGPT,17,502,519,Conversation log
7156715.0,ChatGPT,499,173,672,Conversation log
7156748.0,ChatGPT,1242,256,1498,Conversation log
7156789.0,ChatGPT,42,26,68,Conversation log
7156807.0,ChatGPT,58,26,84,Conversation log
7156824.0,ChatGPT,112,24,136,Conversation log
7156943.0,ChatGPT,2030,367,2397,Conversation log
7156991.0,ChatGPT,2076,464,2540,Conversation log
7157008.0,ChatGPT,1216,349,1565,Conversation log
7157019.0,ChatGPT,108,90,198,Conversation log
7157027.0,ChatGPT,254,231,485,Conversation log
7157071.0,ChatGPT,479,370,849,Conversation log
7157148.0,ChatGPT,34,81,115,Conversation log
7157206.0,ChatGPT,27,126,153,Conversation log
7157242.0,ChatGPT,1213,194,1407,Conversation log
7157256.0,ChatGPT,883,175,1058,Conversation log
7157688.0,ChatGPT,136,73,209,Conversation log
7157923.0,ChatGPT,246,182,428,Conversation log
7158334.0,ChatGPT,258,339,597,Conversation log
7158428.0,ChatGPT,22,161,183,Conversation log
7158510.0,ChatGPT,1647,314,1961,Conversation log
7158517.0,ChatGPT,752,331,1083,Conversation log
7158533.0,ChatGPT,1784,553,2337,Conversation log
7158714.0,ChatGPT,1932,28,1960,Conversation log
7158863.0,ChatGPT,1084,186,1270,Conversation log
7159235.0,ChatGPT,22,84,106,Conversation log
7159265.0,ChatGPT,119,335,454,Conversation log
7159321.0,ChatGPT,2101,391,2492,Conversation log
7159374.0,ChatGPT,1317,200,1517,Conversation log
7159397.0,ChatGPT,8,9,17,Conversation log
7159412.0,ChatGPT,9,18,27,Conversation log
7159442.0,ChatGPT,9,17,26,Conversation log
7159470.0,ChatGPT,491,387,878,Conversation log
7159486.0,ChatGPT,51,27,78,Conversation log
7159562.0,ChatGPT,519,463,982,Conversation log
7159675.0,ChatGPT,297,111,408,Conversation log
7159766.0,ChatGPT,1315,260,1575,Conversation log
7159837.0,ChatGPT,748,22,770,Conversation log
7159951.0,ChatGPT,668,133,801,Conversation log
7159952.0,ChatGPT,72,66,138,Conversation log
7159992.0,ChatGPT,28,421,449,Conversation log
7160036.0,ChatGPT,865,98,963,Conversation log
7160106.0,ChatGPT,50,357,407,Conversation log
7160243.0,ChatGPT,1012,230,1242,Conversation log
7160512.0,ChatGPT,196,143,339,Conversation log
7160544.0,ChatGPT,1046,334,1380,Conversation log
7160558.0,ChatGPT,286,185,471,Conversation log
7160567.0,ChatGPT,1248,314,1562,Conversation log
7160654.0,ChatGPT,325,166,491,Conversation log
7160676.0,ChatGPT,484,396,880,Conversation log
7160725.0,ChatGPT,30,180,210,Conversation log
7160737.0,ChatGPT,532,291,823,Conversation log
7160785.0,ChatGPT,35,385,420,Conversation log
7160814.0,ChatGPT,842,440,1282,Conversation log
7160842.0,ChatGPT,239,342,581,Conversation log
7160854.0,ChatGPT,673,330,1003,Conversation log
7160870.0,ChatGPT,88,30,118,Conversation log
7160969.0,ChatGPT,1322,630,1952,Conversation log
7160982.0,ChatGPT,539,195,734,Conversation log
7161160.0,ChatGPT,684,182,866,Conversation log
7161288.0,ChatGPT,1109,231,1340,Conversation log
7161331.0,ChatGPT,1366,294,1660,Conversation log
7161545.0,ChatGPT,827,262,1089,Conversation log
7161547.0,ChatGPT,20,45,65,Conversation log
7161646.0,ChatGPT,162,100,262,Conversation log
7161759.0,ChatGPT,28,52,80,Conversation log
7161778.0,ChatGPT,1196,114,1310,Conversation log
7161836.0,ChatGPT,1733,597,2330,Conversation log
7161876.0,ChatGPT,988,132,1120,Conversation log
7161933.0,ChatGPT,974,160,1134,Conversation log
7162033.0,ChatGPT,1894,531,2425,Conversation log
7162209.0,ChatGPT,1678,244,1922,Conversation log
7162324.0,ChatGPT,25,87,112,Conversation log
7162329.0,ChatGPT,1080,218,1298,Conversation log
7162356.0,ChatGPT,139,201,340,Conversation log
7162385.0,ChatGPT,370,172,542,Conversation log
7162423.0,ChatGPT,569,141,710,Conversation log
7162448.0,ChatGPT,28,18,46,Conversation log
7162460.0,ChatGPT,735,440,1175,Conversation log
7162501.0,ChatGPT,1089,204,1293,Conversation log
7162523.0,ChatGPT,1092,204,1296,Conversation log
7162548.0,ChatGPT,1123,211,1334,Conversation log
7162630.0,ChatGPT,1197,331,1528,Conversation log
7162714.0,ChatGPT,73,242,315,Conversation log
7162784.0,ChatGPT,914,189,1103,Conversation log
7162827.0,ChatGPT,334,176,510,Conversation log
7162872.0,ChatGPT,519,185,704,Conversation log
7162918.0,ChatGPT,713,193,906,Conversation log
7162943.0,ChatGPT,915,189,1104,Conversation log
7162981.0,ChatGPT,797,188,985,Conversation log
7163090.0,ChatGPT,1219,383,1602,Conversation log
7163142.0,ChatGPT,997,169,1166,Conversation log
7163186.0,ChatGPT,25,316,341,Conversation log
7163251.0,ChatGPT,365,281,646,Conversation log
7163547.0,ChatGPT,492,128,620,Conversation log
7163731.0,ChatGPT,656,100,756,Conversation log
7163944.0,ChatGPT,3163,605,3768,Conversation log
7164074.0,ChatGPT,462,178,640,Conversation log
7164123.0,ChatGPT,658,193,851,Conversation log
7164155.0,ChatGPT,2908,530,3438,Conversation log
7164175.0,ChatGPT,446,228,674,Conversation log
7164339.0,ChatGPT,19,243,262,Conversation log
7164449.0,ChatGPT,217,73,290,Conversation log
7164501.0,ChatGPT,69,134,203,Conversation log
7164586.0,ChatGPT,272,150,422,Conversation log
7164670.0,ChatGPT,2539,574,3113,Conversation log
7164725.0,ChatGPT,437,173,610,Conversation log
7164792.0,ChatGPT,704,33,737,Conversation log
7164799.0,ChatGPT,21,344,365,Conversation log
7164848.0,ChatGPT,1871,576,2447,Conversation log
7164910.0,ChatGPT,809,58,867,Conversation log
7164944.0,ChatGPT,416,102,518,Conversation log
7164946.0,ChatGPT,734,58,792,Conversation log
7164975.0,ChatGPT,543,104,647,Conversation log
7165020.0,ChatGPT,1851,493,2344,Conversation log
7165356.0,ChatGPT,64,7,71,Conversation log
7165468.0,ChatGPT,92,79,171,Conversation log
7165495.0,ChatGPT,48,175,223,Conversation log
7165533.0,ChatGPT,50,57,107,Conversation log
7165575.0,ChatGPT,244,203,447,Conversation log
7165584.0,ChatGPT,225,40,265,Conversation log
7165646.0,ChatGPT,491,321,812,Conversation log
7165665.0,ChatGPT,321,42,363,Conversation log
7165681.0,ChatGPT,12,114,126,Conversation log
7165683.0,ChatGPT,373,239,612,Conversation log
7165738.0,ChatGPT,439,64,503,Conversation log
7165751.0,ChatGPT,143,286,429,Conversation log
7165776.0,ChatGPT,840,344,1184,Conversation log
7165814.0,ChatGPT,42,20,62,Conversation log
7165869.0,ChatGPT,569,51,620,Conversation log
7165870.0,ChatGPT,61,444,505,Conversation log
7165873.0,ChatGPT,30,289,319,Conversation log
7165877.0,ChatGPT,1210,336,1546,Conversation log
7165889.0,ChatGPT,112,22,134,Conversation log
7165902.0,ChatGPT,915,461,1376,Conversation log
7165918.0,ChatGPT,132,40,172,Conversation log
7165919.0,ChatGPT,459,223,682,Conversation log
7165921.0,ChatGPT,1074,224,1298,Conversation log
7165928.0,ChatGPT,579,456,1035,Conversation log
7165960.0,ChatGPT,656,204,860,Conversation log
7166010.0,ChatGPT,1121,59,1180,Conversation log
7166031.0,ChatGPT,13,258,271,Conversation log
7166032.0,ChatGPT,124,101,225,Conversation log
7166045.0,ChatGPT,708,238,946,Conversation log
7166083.0,ChatGPT,16,90,106,Conversation log
7166122.0,ChatGPT,132,67,199,Conversation log
7166142.0,ChatGPT,13,386,399,Conversation log
7166176.0,ChatGPT,47,420,467,Conversation log
7166203.0,ChatGPT,417,314,731,Conversation log
7166241.0,ChatGPT,349,148,497,Conversation log
7166242.0,ChatGPT,346,326,672,Conversation log
7166310.0,ChatGPT,1406,461,1867,Conversation log
7166316.0,ChatGPT,748,180,928,Conversation log
7166319.0,ChatGPT,620,113,733,Conversation log
7166338.0,ChatGPT,23,8,31,Conversation log
7166364.0,ChatGPT,484,76,560,Conversation log
7166377.0,ChatGPT,1294,474,1768,Conversation log
7166380.0,ChatGPT,1891,257,2148,Conversation log
7166404.0,ChatGPT,580,109,689,Conversation log
7166479.0,ChatGPT,1844,271,2115,Conversation log
7166507.0,ChatGPT,21,142,163,Conversation log
7166514.0,ChatGPT,1714,375,2089,Conversation log
7166579.0,ChatGPT,181,147,328,Conversation log
7166585.0,ChatGPT,252,163,415,Conversation log
7166627.0,ChatGPT,481,205,686,Conversation log
7166649.0,ChatGPT,22,281,303,Conversation log
7166654.0,ChatGPT,158,285,443,Conversation log
7166719.0,ChatGPT,234,288,522,Conversation log
7166764.0,ChatGPT,548,278,826,Conversation log
7166787.0,ChatGPT,222,108,330,Conversation log
7166870.0,ChatGPT,17,87,104,Conversation log
7166902.0,ChatGPT,881,139,1020,Conversation log
7166918.0,ChatGPT,129,253,382,Conversation log
7167037.0,ChatGPT,704,201,905,Conversation log
7167056.0,ChatGPT,19,46,65,Conversation log
7167090.0,ChatGPT,411,447,858,Conversation log
7167381.0,ChatGPT,823,208,1031,Conversation log
7167449.0,ChatGPT,982,444,1426,Conversation log
7167494.0,ChatGPT,532,154,686,Conversation log
7167618.0,ChatGPT,24,184,208,Conversation log
7167641.0,ChatGPT,985,81,1066,Conversation log
7167643.0,ChatGPT,710,110,820,Conversation log
7167742.0,ChatGPT,842,100,942,Conversation log
7167785.0,ChatGPT,700,214,914,Conversation log
7167792.0,ChatGPT,590,38,628,Conversation log
7167857.0,ChatGPT,19,92,111,Conversation log
7167908.0,ChatGPT,35,200,235,Conversation log
7167941.0,ChatGPT,2082,196,2278,Conversation log
7167974.0,ChatGPT,718,97,815,Conversation log
7167993.0,ChatGPT,385,128,513,Conversation log
7168007.0,ChatGPT,68,147,215,Conversation log
7168016.0,ChatGPT,600,100,700,Conversation log
7168072.0,ChatGPT,632,81,713,Conversation log
7168135.0,ChatGPT,72,145,217,Conversation log
7168144.0,ChatGPT,28,22,50,Conversation log
7168181.0,ChatGPT,113,29,142,Conversation log
7168206.0,ChatGPT,42,132,174,Conversation log
7168255.0,ChatGPT,75,152,227,Conversation log
7168294.0,ChatGPT,241,134,375,Conversation log
7168357.0,ChatGPT,232,651,883,Conversation log
7168410.0,ChatGPT,307,184,491,Conversation log
7168432.0,ChatGPT,638,317,955,Conversation log
7168487.0,ChatGPT,903,469,1372,Conversation log
7168502.0,ChatGPT,132,108,240,Conversation log
7168508.0,ChatGPT,230,58,288,Conversation log
7168518.0,ChatGPT,1396,719,2115,Conversation log
7168568.0,ChatGPT,319,34,353,Conversation log
7168645.0,ChatGPT,270,229,499,Conversation log
7168655.0,ChatGPT,873,258,1131,Conversation log
7168748.0,ChatGPT,26,21,47,Conversation log
7168759.0,ChatGPT,82,125,207,Conversation log
7168783.0,ChatGPT,395,51,446,Conversation log
7168793.0,ChatGPT,231,168,399,Conversation log
7168819.0,ChatGPT,807,520,1327,Conversation log
7168904.0,ChatGPT,74,16,90,Conversation log
7169119.0,ChatGPT,82,350,432,Conversation log
7169174.0,ChatGPT,453,345,798,Conversation log
7169251.0,ChatGPT,756,45,801,Conversation log
7169389.0,ChatGPT,724,44,768,Conversation log
7169517.0,ChatGPT,827,249,1076,Conversation log
7169538.0,ChatGPT,1080,387,1467,Conversation log
7169555.0,ChatGPT,696,53,749,Conversation log
7169629.0,ChatGPT,24,172,196,Conversation log
7169660.0,ChatGPT,234,143,377,Conversation log
7169748.0,ChatGPT,677,39,716,Conversation log
7169829.0,ChatGPT,233,128,361,Conversation log
7169911.0,ChatGPT,78,99,177,Conversation log
7170368.0,ChatGPT,38,467,505,Conversation log
7170372.0,ChatGPT,51,102,153,Conversation log
7170390.0,ChatGPT,84,152,236,Conversation log
7170462.0,ChatGPT,185,358,543,Conversation log
7170488.0,ChatGPT,527,307,834,Conversation log
7170650.0,ChatGPT,299,41,340,Conversation log
7170941.0,ChatGPT,31,373,404,Conversation log
7171049.0,ChatGPT,566,134,700,Conversation log
7171090.0,ChatGPT,717,162,879,Conversation log
7171217.0,ChatGPT,900,201,1101,Conversation log
7171669.0,ChatGPT,41,396,437,Conversation log
7171804.0,ChatGPT,487,414,901,Conversation log
7172972.0,ChatGPT,230,74,304,Conversation log
7173561.0,ChatGPT,21,5,26,Conversation log
7174976.0,ChatGPT,50,158,208,Conversation log
7175293.0,ChatGPT,139,59,198,Conversation log
7175726.0,ChatGPT,219,26,245,Conversation log
7175847.0,ChatGPT,26,429,455,Conversation log
7175912.0,ChatGPT,468,354,822,Conversation log
7175974.0,ChatGPT,258,9,267,Conversation log
7175975.0,ChatGPT,839,446,1285,Conversation log
7176108.0,ChatGPT,23,129,152,Conversation log
7176477.0,ChatGPT,230,9,239,Conversation log
7176883.0,ChatGPT,224,30,254,Conversation log
7177656.0,ChatGPT,1307,190,1497,Conversation log
7177736.0,ChatGPT,1517,461,1978,Conversation log
7177979.0,ChatGPT,1549,184,1733,Conversation log
7178460.0,ChatGPT,1674,262,1936,Conversation log
7178690.0,ChatGPT,1457,278,1735,Conversation log
7178877.0,ChatGPT,1358,358,1716,Conversation log
7179062.0,ChatGPT,1489,312,1801,Conversation log
7203541.0,ChatGPT,189,108,297,Conversation log
7203903.0,ChatGPT,32,444,476,Conversation log
7204059.0,ChatGPT,20,460,480,Conversation log
7204185.0,ChatGPT,498,326,824,Conversation log
7204336.0,ChatGPT,46,31,77,Conversation log
7204496.0,ChatGPT,139,57,196,Conversation log
7204627.0,ChatGPT,165,25,190,Conversation log
7204649.0,ChatGPT,141,24,165,Conversation log
7204732.0,ChatGPT,157,23,180,Conversation log
7204854.0,ChatGPT,1546,484,2030,Conversation log
7204908.0,ChatGPT,31,84,115,Conversation log
7204935.0,ChatGPT,179,30,209,Conversation log
7204935.0,ChatGPT,148,72,220,Conversation log
7205000.0,ChatGPT,11,190,201,Conversation log
7205033.0,ChatGPT,214,380,594,Conversation log
7205039.0,ChatGPT,18,148,166,Conversation log
7205108.0,ChatGPT,261,29,290,Conversation log
7205184.0,ChatGPT,333,30,363,Conversation log
7205190.0,ChatGPT,67,268,335,Conversation log
7205550.0,ChatGPT,15,187,202,Conversation log
7205679.0,ChatGPT,66,38,104,Conversation log
7205763.0,ChatGPT,18,216,234,Conversation log
7205825.0,ChatGPT,57,166,223,Conversation log
7205905.0,ChatGPT,11,144,155,Conversation log
7205952.0,ChatGPT,45,34,79,Conversation log
7206011.0,ChatGPT,274,240,514,Conversation log
7206024.0,ChatGPT,22,6,28,Conversation log
7206043.0,ChatGPT,16,351,367,Conversation log
7206056.0,ChatGPT,112,189,301,Conversation log
7206057.0,ChatGPT,47,9,56,Conversation log
7206072.0,ChatGPT,1746,446,2192,Conversation log
7206121.0,ChatGPT,586,282,868,Conversation log
7206131.0,ChatGPT,154,137,291,Conversation log
7206140.0,ChatGPT,73,11,84,Conversation log
7206186.0,ChatGPT,102,10,112,Conversation log
7206226.0,ChatGPT,40,32,72,Conversation log
7206240.0,ChatGPT,127,6,133,Conversation log
7206248.0,ChatGPT,614,19,633,Conversation log
7206264.0,ChatGPT,40,32,72,Conversation log
7206269.0,ChatGPT,115,58,173,Conversation log
7206278.0,ChatGPT,108,7,115,Conversation log
7206285.0,ChatGPT,1056,691,1747,Conversation log
7206289.0,ChatGPT,159,6,165,Conversation log
7206291.0,ChatGPT,384,233,617,Conversation log
7206301.0,ChatGPT,39,17,56,Conversation log
7206335.0,ChatGPT,638,252,890,Conversation log
7206370.0,ChatGPT,905,361,1266,Conversation log
7206465.0,ChatGPT,117,222,339,Conversation log
7206527.0,ChatGPT,374,304,678,Conversation log
7206578.0,ChatGPT,441,255,696,Conversation log
7206633.0,ChatGPT,144,591,735,Conversation log
7206657.0,ChatGPT,324,4,328,Conversation log
7206729.0,ChatGPT,353,5,358,Conversation log
7206792.0,ChatGPT,19,6,25,Conversation log
7206798.0,ChatGPT,61,113,174,Conversation log
7206810.0,ChatGPT,44,17,61,Conversation log
7206814.0,ChatGPT,24,266,290,Conversation log
7206825.0,ChatGPT,81,25,106,Conversation log
7206844.0,ChatGPT,134,20,154,Conversation log
