Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
659703,GPT-4,1413,363,1776,Conversation log
659747,GPT-4,526,291,817,Conversation log
659754,GPT-4,1425,360,1785,Conversation log
659786,GPT-4,1489,378,1867,Conversation log
659799,GPT-4,831,106,937,Conversation log
660047,GPT-4,87,335,422,Conversation log
660092,GPT-4,29,425,454,Conversation log
660102,GPT-4,800,128,928,Conversation log
660204,GPT-4,70,27,97,Conversation log
660215,GPT-4,971,363,1334,Conversation log
660229,GPT-4,377,479,856,Conversation log
660247,GPT-4,30,228,258,Conversation log
660282,GPT-4,30,548,578,Conversation log
660306,GPT-4,815,168,983,Conversation log
660306,GPT-4,1418,525,1943,Conversation log
660321,GPT-4,482,490,972,Conversation log
660388,GPT-4,878,461,1339,Conversation log
660416,GPT-4,1976,451,2427,Conversation log
660434,GPT-4,242,94,336,Conversation log
660455,GPT-4,1021,90,1111,Conversation log
660480,GPT-4,994,334,1328,Conversation log
660507,GPT-4,372,267,639,Conversation log
660519,GPT-4,899,575,1474,Conversation log
660592,GPT-4,2475,445,2920,Conversation log
660605,GPT-4,1770,158,1928,Conversation log
660608,GPT-4,664,224,888,Conversation log
660661,GPT-4,13,91,104,Conversation log
660667,GPT-4,215,199,414,Conversation log
660807,GPT-4,36,33,69,Conversation log
660908,GPT-4,249,262,511,Conversation log
660913,GPT-4,728,32,760,Conversation log
660946,GPT-4,1589,478,2067,Conversation log
660970,GPT-4,229,15,244,Conversation log
661023,GPT-4,588,766,1354,Conversation log
661033,GPT-4,2081,446,2527,Conversation log
661060,GPT-4,531,153,684,Conversation log
661082,GPT-4,220,203,423,Conversation log
661091,GPT-4,293,498,791,Conversation log
661106,GPT-4,1396,1152,2548,Conversation log
661136,GPT-4,552,411,963,Conversation log
661139,GPT-4,63,65,128,Conversation log
661177,GPT-4,148,25,173,Conversation log
661246,GPT-4,29,221,250,Conversation log
661251,GPT-4,495,4,499,Conversation log
661274,GPT-4,994,390,1384,Conversation log
661276,GPT-4,582,70,652,Conversation log
661435,GPT-4,1308,401,1709,Conversation log
661617,GPT-4,41,286,327,Conversation log
661652,GPT-4,1623,409,2032,Conversation log
661752,GPT-4,246,300,546,Conversation log
661879,GPT-4,1751,584,2335,Conversation log
661880,GPT-4,65,75,140,Conversation log
661933,GPT-4,689,285,974,Conversation log
662103,GPT-4,1000,303,1303,Conversation log
662176,GPT-4,92,180,272,Conversation log
662199,GPT-4,110,115,225,Conversation log
662227,GPT-4,245,418,663,Conversation log
662243,GPT-4,1619,101,1720,Conversation log
662257,GPT-4,217,364,581,Conversation log
662280,GPT-4,1570,323,1893,Conversation log
662293,GPT-4,325,156,481,Conversation log
662303,GPT-4,1749,444,2193,Conversation log
662511,GPT-4,1799,457,2256,Conversation log
662583,GPT-4,46,506,552,Conversation log
662673,GPT-4,146,341,487,Conversation log
662684,GPT-4,1409,38,1447,Conversation log
662845,GPT-4,15,94,109,Conversation log
662907,GPT-4,16,308,324,Conversation log
662997,GPT-4,92,122,214,Conversation log
663318,GPT-4,700,256,956,Conversation log
663374,GPT-4,15,71,86,Conversation log
663395,GPT-4,55,24,79,Conversation log
663401,GPT-4,103,110,213,Conversation log
663458,GPT-4,231,177,408,Conversation log
663464,GPT-4,1108,95,1203,Conversation log
663477,GPT-4,1265,29,1294,Conversation log
663598,GPT-4,35,416,451,Conversation log
663652,GPT-4,238,420,658,Conversation log
663737,GPT-4,1093,31,1124,Conversation log
663740,GPT-4,424,145,569,Conversation log
663769,GPT-4,739,516,1255,Conversation log
663959,GPT-4,1472,24,1496,Conversation log
663975,GPT-4,929,15,944,Conversation log
664015,GPT-4,665,417,1082,Conversation log
664031,GPT-4,862,163,1025,Conversation log
664142,GPT-4,601,253,854,Conversation log
664213,GPT-4,20,233,253,Conversation log
664249,GPT-4,76,48,124,Conversation log
664275,GPT-4,717,377,1094,Conversation log
664290,GPT-4,12,66,78,Conversation log
664317,GPT-4,161,128,289,Conversation log
664328,GPT-4,2206,760,2966,Conversation log
664368,GPT-4,316,132,448,Conversation log
664394,GPT-4,23,1,24,Conversation log
664399,GPT-4,3040,46,3086,Conversation log
664399,GPT-4,1328,129,1457,Conversation log
664406,GPT-4,928,363,1291,Conversation log
664489,GPT-4,31,48,79,Conversation log
664503,GPT-4,47,67,114,Conversation log
664513,GPT-4,26,304,330,Conversation log
664523,GPT-4,110,97,207,Conversation log
664557,GPT-4,241,123,364,Conversation log
664594,GPT-4,396,100,496,Conversation log
664621,GPT-4,135,3,138,Conversation log
664644,GPT-4,525,105,630,Conversation log
664667,GPT-4,189,208,397,Conversation log
664709,GPT-4,54,590,644,Conversation log
664825,GPT-4,96,90,186,Conversation log
664858,GPT-4,200,73,273,Conversation log
664869,GPT-4,20,19,39,Conversation log
664960,GPT-4,133,165,298,Conversation log
664963,GPT-4,3146,838,3984,Conversation log
664992,GPT-4,182,27,209,Conversation log
665004,GPT-4,3150,47,3197,Conversation log
665052,GPT-4,288,104,392,Conversation log
665064,GPT-4,315,113,428,Conversation log
665262,GPT-4,805,163,968,Conversation log
665333,GPT-4,18,438,456,Conversation log
665342,GPT-4,746,127,873,Conversation log
665392,GPT-4,703,45,748,Conversation log
665398,GPT-4,28,551,579,Conversation log
665453,GPT-4,896,73,969,Conversation log
665468,GPT-4,44,15,59,Conversation log
665481,GPT-4,72,11,83,Conversation log
665544,GPT-4,803,53,856,Conversation log
665556,GPT-4,60,339,399,Conversation log
665623,GPT-4,1010,526,1536,Conversation log
665658,GPT-4,21,118,139,Conversation log
665719,GPT-4,48,368,416,Conversation log
665806,GPT-4,868,100,968,Conversation log
665831,GPT-4,27,309,336,Conversation log
665880,GPT-4,26,341,367,Conversation log
665929,GPT-4,2148,331,2479,Conversation log
665968,GPT-4,300,229,529,Conversation log
666182,GPT-4,58,383,441,Conversation log
666206,GPT-4,879,388,1267,Conversation log
666270,GPT-4,384,401,785,Conversation log
666343,GPT-4,812,408,1220,Conversation log
666369,GPT-4,22,18,40,Conversation log
666371,GPT-4,47,439,486,Conversation log
666434,GPT-4,148,99,247,Conversation log
666456,GPT-4,444,186,630,Conversation log
666520,GPT-4,1243,332,1575,Conversation log
666632,GPT-4,236,1048,1284,Conversation log
666632,GPT-4,787,360,1147,Conversation log
666637,GPT-4,47,524,571,Conversation log
666665,GPT-4,18,209,227,Conversation log
666681,GPT-4,43,728,771,Conversation log
666701,GPT-4,1589,396,1985,Conversation log
666733,GPT-4,596,347,943,Conversation log
666815,GPT-4,959,145,1104,Conversation log
666875,GPT-4,1646,406,2052,Conversation log
666910,GPT-4,111,8,119,Conversation log
666977,GPT-4,589,166,755,Conversation log
666978,GPT-4,141,7,148,Conversation log
667008,GPT-4,47,402,449,Conversation log
667031,GPT-4,29,510,539,Conversation log
667036,GPT-4,785,187,972,Conversation log
667047,GPT-4,1651,348,1999,Conversation log
667050,GPT-4,625,623,1248,Conversation log
667080,GPT-4,1579,379,1958,Conversation log
667102,GPT-4,250,213,463,Conversation log
667138,GPT-4,624,552,1176,Conversation log
667201,GPT-4,1189,226,1415,Conversation log
667275,GPT-4,35,112,147,Conversation log
667284,GPT-4,1195,57,1252,Conversation log
667299,GPT-4,155,168,323,Conversation log
667308,GPT-4,1519,437,1956,Conversation log
667350,GPT-4,345,125,470,Conversation log
667353,GPT-4,186,297,483,Conversation log
667353,GPT-4,1614,248,1862,Conversation log
667408,GPT-4,21,361,382,Conversation log
667424,GPT-4,1467,302,1769,Conversation log
667489,GPT-4,410,309,719,Conversation log
667507,GPT-4,1347,211,1558,Conversation log
667515,GPT-4,2145,608,2753,Conversation log
667571,GPT-4,17,93,110,Conversation log
667744,GPT-4,1148,413,1561,Conversation log
667856,GPT-4,1023,663,1686,Conversation log
667899,GPT-4,169,12,181,Conversation log
667939,GPT-4,1265,418,1683,Conversation log
667992,GPT-4,740,375,1115,Conversation log
668040,GPT-4,461,211,672,Conversation log
668043,GPT-4,823,80,903,Conversation log
668055,GPT-4,1142,422,1564,Conversation log
668155,GPT-4,2398,394,2792,Conversation log
668170,GPT-4,134,9,143,Conversation log
668204,GPT-4,2309,334,2643,Conversation log
668241,GPT-4,2587,323,2910,Conversation log
668248,GPT-4,24,61,85,Conversation log
668267,GPT-4,1725,381,2106,Conversation log
668295,GPT-4,165,38,203,Conversation log
668325,GPT-4,181,25,206,Conversation log
668327,GPT-4,1860,331,2191,Conversation log
668415,GPT-4,2342,345,2687,Conversation log
668489,GPT-4,742,368,1110,Conversation log
668505,GPT-4,220,249,469,Conversation log
668583,GPT-4,488,258,746,Conversation log
668613,GPT-4,853,284,1137,Conversation log
668889,GPT-4,377,460,837,Conversation log
668985,GPT-4,2663,21,2684,Conversation log
669456,GPT-4,46,174,220,Conversation log
669590,GPT-4,1204,320,1524,Conversation log
669599,GPT-4,37,19,56,Conversation log
669661,GPT-4,886,558,1444,Conversation log
669664,GPT-4,2285,297,2582,Conversation log
669712,GPT-4,2075,173,2248,Conversation log
669784,GPT-4,277,286,563,Conversation log
669861,GPT-4,609,298,907,Conversation log
669953,GPT-4,10,1,11,Conversation log
670033,GPT-4,10,1,11,Conversation log
670049,GPT-4,22,1,23,Conversation log
670054,GPT-4,34,1,35,Conversation log
670093,GPT-4,313,118,431,Conversation log
670101,GPT-4,1579,50,1629,Conversation log
670127,GPT-4,1472,373,1845,Conversation log
670153,GPT-4,1366,246,1612,Conversation log
670434,GPT-4,1482,169,1651,Conversation log
670575,GPT-4,337,229,566,Conversation log
670593,GPT-4,801,42,843,Conversation log
670603,GPT-4,1570,186,1756,Conversation log
670627,GPT-4,436,194,630,Conversation log
670664,GPT-4,598,400,998,Conversation log
670688,GPT-4,595,200,795,Conversation log
670743,GPT-4,1015,307,1322,Conversation log
670807,GPT-4,1264,202,1466,Conversation log
670950,GPT-4,564,192,756,Conversation log
671054,GPT-4,908,211,1119,Conversation log
671381,GPT-4,15,137,152,Conversation log
671430,GPT-4,78,496,574,Conversation log
671624,GPT-4,1275,219,1494,Conversation log
672740,GPT-4,1324,136,1460,Conversation log
672907,GPT-4,23,22,45,Conversation log
673014,GPT-4,153,172,325,Conversation log
673134,GPT-4,345,23,368,Conversation log
673145,GPT-4,436,96,532,Conversation log
673169,GPT-4,73,403,476,Conversation log
673171,GPT-4,26,225,251,Conversation log
673178,GPT-4,598,101,699,Conversation log
673204,GPT-4,295,333,628,Conversation log
673279,GPT-4,1527,188,1715,Conversation log
673292,GPT-4,147,137,284,Conversation log
673297,GPT-4,657,299,956,Conversation log
673365,GPT-4,1504,339,1843,Conversation log
673584,GPT-4,79,414,493,Conversation log
673585,GPT-4,170,211,381,Conversation log
673616,GPT-4,519,175,694,Conversation log
673739,GPT-4,788,372,1160,Conversation log
673842,GPT-4,658,392,1050,Conversation log
673889,GPT-4,1361,121,1482,Conversation log
673894,GPT-4,570,144,714,Conversation log
673993,GPT-4,502,161,663,Conversation log
674169,GPT-4,35,87,122,Conversation log
674243,GPT-4,1338,291,1629,Conversation log
674348,GPT-4,958,107,1065,Conversation log
674438,GPT-4,35,21,56,Conversation log
674483,GPT-4,84,58,142,Conversation log
674518,GPT-4,138,120,258,Conversation log
674519,GPT-4,1443,251,1694,Conversation log
674525,GPT-4,171,41,212,Conversation log
674545,GPT-4,231,122,353,Conversation log
674549,GPT-4,313,443,756,Conversation log
674633,GPT-4,165,201,366,Conversation log
674650,GPT-4,552,110,662,Conversation log
674655,GPT-4,91,573,664,Conversation log
674661,GPT-4,582,471,1053,Conversation log
674672,GPT-4,391,419,810,Conversation log
674713,GPT-4,17,115,132,Conversation log
674752,GPT-4,112,304,416,Conversation log
674790,GPT-4,443,204,647,Conversation log
674806,GPT-4,691,216,907,Conversation log
674848,GPT-4,791,447,1238,Conversation log
674848,GPT-4,22,287,309,Conversation log
674860,GPT-4,1297,312,1609,Conversation log
674942,GPT-4,638,296,934,Conversation log
674995,GPT-4,1087,141,1228,Conversation log
675023,GPT-4,213,437,650,Conversation log
675033,GPT-4,13,162,175,Conversation log
675037,GPT-4,32,112,144,Conversation log
675164,GPT-4,156,433,589,Conversation log
675212,GPT-4,1271,117,1388,Conversation log
675277,GPT-4,1404,144,1548,Conversation log
675299,GPT-4,1304,409,1713,Conversation log
675323,GPT-4,663,561,1224,Conversation log
675366,GPT-4,33,216,249,Conversation log
675383,GPT-4,964,158,1122,Conversation log
675413,GPT-4,1276,164,1440,Conversation log
675452,GPT-4,1472,168,1640,Conversation log
675462,GPT-4,200,211,411,Conversation log
675527,GPT-4,1253,63,1316,Conversation log
675528,GPT-4,181,206,387,Conversation log
675560,GPT-4,580,322,902,Conversation log
675636,GPT-4,912,152,1064,Conversation log
675695,GPT-4,213,433,646,Conversation log
675890,GPT-4,720,566,1286,Conversation log
675896,GPT-4,27,46,73,Conversation log
675919,GPT-4,427,13,440,Conversation log
675932,GPT-4,909,52,961,Conversation log
675952,GPT-4,92,14,106,Conversation log
676122,GPT-4,147,13,160,Conversation log
676230,GPT-4,2006,323,2329,Conversation log
676365,GPT-4,219,520,739,Conversation log
676483,GPT-4,759,476,1235,Conversation log
676499,GPT-4,37,475,512,Conversation log
676526,GPT-4,897,440,1337,Conversation log
676634,GPT-4,2053,207,2260,Conversation log
676640,GPT-4,29,253,282,Conversation log
676687,GPT-4,528,117,645,Conversation log
676693,GPT-4,860,409,1269,Conversation log
676710,GPT-4,1310,250,1560,Conversation log
676759,GPT-4,1271,440,1711,Conversation log
676785,GPT-4,1384,348,1732,Conversation log
676815,GPT-4,1623,282,1905,Conversation log
676871,GPT-4,1941,153,2094,Conversation log
676901,GPT-4,1839,185,2024,Conversation log
676973,GPT-4,1684,347,2031,Conversation log
676981,GPT-4,72,437,509,Conversation log
676984,GPT-4,73,305,378,Conversation log
677103,GPT-4,142,295,437,Conversation log
677140,GPT-4,285,188,473,Conversation log
677195,GPT-4,676,380,1056,Conversation log
677199,GPT-4,534,498,1032,Conversation log
677225,GPT-4,1527,422,1949,Conversation log
677255,GPT-4,83,270,353,Conversation log
677408,GPT-4,412,258,670,Conversation log
677422,GPT-4,905,244,1149,Conversation log
677505,GPT-4,946,334,1280,Conversation log
677542,GPT-4,374,337,711,Conversation log
677547,GPT-4,15,120,135,Conversation log
677613,GPT-4,688,274,962,Conversation log
677691,GPT-4,1075,441,1516,Conversation log
677728,GPT-4,15,49,64,Conversation log
677783,GPT-4,1196,346,1542,Conversation log
677832,GPT-4,72,100,172,Conversation log
677849,GPT-4,127,396,523,Conversation log
677887,GPT-4,48,25,73,Conversation log
677890,GPT-4,27,309,336,Conversation log
677925,GPT-4,771,49,820,Conversation log
677935,GPT-4,551,372,923,Conversation log
677986,GPT-4,1264,364,1628,Conversation log
678111,GPT-4,397,311,708,Conversation log
678137,GPT-4,49,251,300,Conversation log
678163,GPT-4,1499,404,1903,Conversation log
678210,GPT-4,283,238,521,Conversation log
678308,GPT-4,353,250,603,Conversation log
678367,GPT-4,133,431,564,Conversation log
678454,GPT-4,1662,331,1993,Conversation log
678564,GPT-4,328,134,462,Conversation log
678600,GPT-4,476,354,830,Conversation log
678689,GPT-4,69,268,337,Conversation log
678847,GPT-4,1800,280,2080,Conversation log
678987,GPT-4,144,138,282,Conversation log
679132,GPT-4,688,631,1319,Conversation log
679166,GPT-4,1600,335,1935,Conversation log
679213,GPT-4,517,52,569,Conversation log
679688,GPT-4,1466,312,1778,Conversation log
679707,GPT-4,22,49,71,Conversation log
679718,GPT-4,91,68,159,Conversation log
679760,GPT-4,1518,280,1798,Conversation log
679898,GPT-4,127,73,200,Conversation log
679912,GPT-4,127,199,326,Conversation log
679938,GPT-4,1404,728,2132,Conversation log
679955,GPT-4,190,656,846,Conversation log
680052,GPT-4,857,1131,1988,Conversation log
680328,GPT-4,859,392,1251,Conversation log
680569,GPT-4,95,269,364,Conversation log
680737,GPT-4,2247,720,2967,Conversation log
680800,GPT-4,56,38,94,Conversation log
681192,GPT-4,243,135,378,Conversation log
681251,GPT-4,392,276,668,Conversation log
681455,GPT-4,688,282,970,Conversation log
681480,GPT-4,610,155,765,Conversation log
681622,GPT-4,62,435,497,Conversation log
681677,GPT-4,528,147,675,Conversation log
681699,GPT-4,57,256,313,Conversation log
681723,GPT-4,1803,239,2042,Conversation log
681784,GPT-4,22,289,311,Conversation log
681903,GPT-4,229,347,576,Conversation log
681996,GPT-4,802,390,1192,Conversation log
682041,GPT-4,1662,311,1973,Conversation log
682062,GPT-4,82,594,676,Conversation log
682113,GPT-4,172,398,570,Conversation log
682138,GPT-4,799,15,814,Conversation log
682157,GPT-4,1440,366,1806,Conversation log
682163,GPT-4,1194,447,1641,Conversation log
682204,GPT-4,64,45,109,Conversation log
682214,GPT-4,2043,388,2431,Conversation log
682232,GPT-4,852,18,870,Conversation log
682279,GPT-4,971,299,1270,Conversation log
682290,GPT-4,1721,373,2094,Conversation log
682299,GPT-4,203,556,759,Conversation log
682309,GPT-4,49,480,529,Conversation log
682364,GPT-4,151,130,281,Conversation log
682381,GPT-4,501,199,700,Conversation log
682406,GPT-4,765,60,825,Conversation log
682409,GPT-4,981,280,1261,Conversation log
682435,GPT-4,2364,379,2743,Conversation log
682568,GPT-4,2100,172,2272,Conversation log
682759,GPT-4,125,191,316,Conversation log
682807,GPT-4,355,110,465,Conversation log
682840,GPT-4,207,331,538,Conversation log
682891,GPT-4,722,330,1052,Conversation log
682995,GPT-4,27,24,51,Conversation log
683023,GPT-4,69,43,112,Conversation log
683085,GPT-4,155,92,247,Conversation log
683125,GPT-4,265,136,401,Conversation log
683243,GPT-4,413,64,477,Conversation log
683347,GPT-4,1201,190,1391,Conversation log
683430,GPT-4,1340,303,1643,Conversation log
683462,GPT-4,51,404,455,Conversation log
683490,GPT-4,1669,314,1983,Conversation log
683675,GPT-4,152,209,361,Conversation log
683700,GPT-4,531,96,627,Conversation log
683709,GPT-4,26,438,464,Conversation log
683735,GPT-4,9,9,18,Conversation log
683737,GPT-4,413,170,583,Conversation log
683742,GPT-4,236,449,685,Conversation log
683753,GPT-4,396,112,508,Conversation log
683786,GPT-4,1372,577,1949,Conversation log
683796,GPT-4,669,286,955,Conversation log
683822,GPT-4,2172,454,2626,Conversation log
683845,GPT-4,562,116,678,Conversation log
683848,GPT-4,27,47,74,Conversation log
683881,GPT-4,498,380,878,Conversation log
683884,GPT-4,41,30,71,Conversation log
683896,GPT-4,1818,287,2105,Conversation log
683957,GPT-4,24,91,115,Conversation log
683982,GPT-4,1656,496,2152,Conversation log
683982,GPT-4,717,116,833,Conversation log
683993,GPT-4,1021,461,1482,Conversation log
684036,GPT-4,908,225,1133,Conversation log
684037,GPT-4,1059,23,1082,Conversation log
684053,GPT-4,832,32,864,Conversation log
684061,GPT-4,641,301,942,Conversation log
684098,GPT-4,184,179,363,Conversation log
684118,GPT-4,433,323,756,Conversation log
684125,GPT-4,63,278,341,Conversation log
684129,GPT-4,900,94,994,Conversation log
684154,GPT-4,1156,252,1408,Conversation log
684203,GPT-4,793,355,1148,Conversation log
684230,GPT-4,78,328,406,Conversation log
684232,GPT-4,198,320,518,Conversation log
684251,GPT-4,1438,406,1844,Conversation log
684338,GPT-4,818,545,1363,Conversation log
684348,GPT-4,57,371,428,Conversation log
684358,GPT-4,373,295,668,Conversation log
684361,GPT-4,722,831,1553,Conversation log
684388,GPT-4,552,86,638,Conversation log
684407,GPT-4,1417,231,1648,Conversation log
684470,GPT-4,352,233,585,Conversation log
684471,GPT-4,735,115,850,Conversation log
684482,GPT-4,203,530,733,Conversation log
684568,GPT-4,938,515,1453,Conversation log
684570,GPT-4,923,107,1030,Conversation log
684590,GPT-4,31,300,331,Conversation log
684611,GPT-4,598,172,770,Conversation log
684617,GPT-4,108,873,981,Conversation log
684627,GPT-4,232,96,328,Conversation log
684686,GPT-4,1135,136,1271,Conversation log
684716,GPT-4,1264,361,1625,Conversation log
684778,GPT-4,1498,92,1590,Conversation log
684823,GPT-4,1384,295,1679,Conversation log
684851,GPT-4,800,90,890,Conversation log
684865,GPT-4,18,209,227,Conversation log
684881,GPT-4,804,330,1134,Conversation log
684889,GPT-4,152,64,216,Conversation log
684907,GPT-4,241,190,431,Conversation log
684947,GPT-4,754,196,950,Conversation log
684984,GPT-4,32,505,537,Conversation log
685012,GPT-4,425,74,499,Conversation log
685021,GPT-4,1139,392,1531,Conversation log
685064,GPT-4,1048,275,1323,Conversation log
685400,GPT-4,873,177,1050,Conversation log
685449,GPT-4,1606,254,1860,Conversation log
685468,GPT-4,154,438,592,Conversation log
685492,GPT-4,1735,137,1872,Conversation log
685500,GPT-4,572,523,1095,Conversation log
685536,GPT-4,1134,210,1344,Conversation log
685537,GPT-4,742,85,827,Conversation log
685553,GPT-4,1496,206,1702,Conversation log
685651,GPT-4,616,371,987,Conversation log
685674,GPT-4,714,23,737,Conversation log
685704,GPT-4,617,31,648,Conversation log
685809,GPT-4,1014,297,1311,Conversation log
685891,GPT-4,28,507,535,Conversation log
685942,GPT-4,723,84,807,Conversation log
686090,GPT-4,683,13,696,Conversation log
686091,GPT-4,59,869,928,Conversation log
686108,GPT-4,516,16,532,Conversation log
686186,GPT-4,1422,206,1628,Conversation log
686211,GPT-4,33,174,207,Conversation log
686274,GPT-4,18,119,137,Conversation log
686314,GPT-4,241,283,524,Conversation log
686317,GPT-4,166,356,522,Conversation log
686331,GPT-4,1785,140,1925,Conversation log
686363,GPT-4,1208,303,1511,Conversation log
686407,GPT-4,608,157,765,Conversation log
686490,GPT-4,1271,283,1554,Conversation log
686502,GPT-4,28,117,145,Conversation log
686504,GPT-4,281,366,647,Conversation log
686591,GPT-4,793,222,1015,Conversation log
686610,GPT-4,1186,299,1485,Conversation log
686615,GPT-4,40,293,333,Conversation log
686665,GPT-4,445,337,782,Conversation log
686711,GPT-4,806,337,1143,Conversation log
686758,GPT-4,1316,77,1393,Conversation log
686770,GPT-4,542,26,568,Conversation log
686808,GPT-4,21,367,388,Conversation log
686821,GPT-4,1381,458,1839,Conversation log
686910,GPT-4,1348,421,1769,Conversation log
686913,GPT-4,518,15,533,Conversation log
686928,GPT-4,156,39,195,Conversation log
686962,GPT-4,246,10,256,Conversation log
687060,GPT-4,23,133,156,Conversation log
687126,GPT-4,1202,384,1586,Conversation log
687158,GPT-4,1083,79,1162,Conversation log
687165,GPT-4,182,304,486,Conversation log
687330,GPT-4,936,101,1037,Conversation log
687353,GPT-4,270,290,560,Conversation log
687354,GPT-4,509,307,816,Conversation log
687373,GPT-4,127,231,358,Conversation log
687415,GPT-4,795,375,1170,Conversation log
687438,GPT-4,782,296,1078,Conversation log
687440,GPT-4,763,298,1061,Conversation log
687449,GPT-4,851,470,1321,Conversation log
687463,GPT-4,833,377,1210,Conversation log
687483,GPT-4,1395,491,1886,Conversation log
687504,GPT-4,387,87,474,Conversation log
687505,GPT-4,1226,395,1621,Conversation log
687519,GPT-4,1577,358,1935,Conversation log
687688,GPT-4,589,248,837,Conversation log
687736,GPT-4,59,392,451,Conversation log
687849,GPT-4,1501,212,1713,Conversation log
687858,GPT-4,1649,241,1890,Conversation log
687875,GPT-4,921,136,1057,Conversation log
687906,GPT-4,228,6,234,Conversation log
687919,GPT-4,215,5,220,Conversation log
687931,GPT-4,140,5,145,Conversation log
687954,GPT-4,16,153,169,Conversation log
688234,GPT-4,1397,208,1605,Conversation log
688321,GPT-4,1034,11,1045,Conversation log
688355,GPT-4,31,449,480,Conversation log
688360,GPT-4,94,61,155,Conversation log
688385,GPT-4,536,522,1058,Conversation log
688396,GPT-4,654,200,854,Conversation log
688425,GPT-4,501,409,910,Conversation log
688456,GPT-4,253,146,399,Conversation log
688475,GPT-4,415,452,867,Conversation log
688476,GPT-4,757,91,848,Conversation log
688490,GPT-4,35,274,309,Conversation log
688520,GPT-4,930,434,1364,Conversation log
688537,GPT-4,494,194,688,Conversation log
688678,GPT-4,833,23,856,Conversation log
688690,GPT-4,197,208,405,Conversation log
688711,GPT-4,1397,319,1716,Conversation log
688764,GPT-4,533,196,729,Conversation log
688795,GPT-4,788,101,889,Conversation log
688808,GPT-4,1733,434,2167,Conversation log
688941,GPT-4,1705,453,2158,Conversation log
688951,GPT-4,1852,340,2192,Conversation log
688981,GPT-4,1117,373,1490,Conversation log
689027,GPT-4,49,307,356,Conversation log
689120,GPT-4,1729,335,2064,Conversation log
689150,GPT-4,1018,159,1177,Conversation log
689229,GPT-4,106,246,352,Conversation log
689234,GPT-4,97,43,140,Conversation log
689239,GPT-4,919,132,1051,Conversation log
689264,GPT-4,165,57,222,Conversation log
689287,GPT-4,1897,289,2186,Conversation log
689408,GPT-4,1002,13,1015,Conversation log
689695,GPT-4,1111,162,1273,Conversation log
689713,GPT-4,1646,664,2310,Conversation log
689724,GPT-4,804,107,911,Conversation log
689809,GPT-4,2497,892,3389,Conversation log
689965,GPT-4,3445,819,4264,Conversation log
690008,GPT-4,1852,536,2388,Conversation log
690047,GPT-4,417,401,818,Conversation log
690058,GPT-4,20,315,335,Conversation log
690060,GPT-4,717,340,1057,Conversation log
690067,GPT-4,104,571,675,Conversation log
690113,GPT-4,842,268,1110,Conversation log
690177,GPT-4,365,254,619,Conversation log
690180,GPT-4,1171,228,1399,Conversation log
690202,GPT-4,896,7,903,Conversation log
690218,GPT-4,824,110,934,Conversation log
690259,GPT-4,2101,604,2705,Conversation log
690295,GPT-4,193,217,410,Conversation log
690300,GPT-4,1731,19,1750,Conversation log
690332,GPT-4,511,237,748,Conversation log
690342,GPT-4,1190,46,1236,Conversation log
690425,GPT-4,738,127,865,Conversation log
690445,GPT-4,4068,503,4571,Conversation log
690550,GPT-4,1795,563,2358,Conversation log
690588,GPT-4,3451,408,3859,Conversation log
690822,GPT-4,83,59,142,Conversation log
690843,GPT-4,952,134,1086,Conversation log
690860,GPT-4,3321,493,3814,Conversation log
690903,GPT-4,31,297,328,Conversation log
690971,GPT-4,640,231,871,Conversation log
691015,GPT-4,1503,24,1527,Conversation log
691033,GPT-4,1169,356,1525,Conversation log
691072,GPT-4,2877,398,3275,Conversation log
691138,GPT-4,976,194,1170,Conversation log
691145,GPT-4,1584,404,1988,Conversation log
691145,GPT-4,504,496,1000,Conversation log
691187,GPT-4,2550,391,2941,Conversation log
691414,GPT-4,1906,172,2078,Conversation log
691416,GPT-4,255,102,357,Conversation log
691448,GPT-4,380,285,665,Conversation log
691538,GPT-4,675,262,937,Conversation log
691711,GPT-4,948,265,1213,Conversation log
691772,GPT-4,1598,157,1755,Conversation log
691822,GPT-4,1466,169,1635,Conversation log
691840,GPT-4,1027,197,1224,Conversation log
691910,GPT-4,1177,22,1199,Conversation log
691922,GPT-4,1142,194,1336,Conversation log
692056,GPT-4,1079,228,1307,Conversation log
692113,GPT-4,27,419,446,Conversation log
692352,GPT-4,769,204,973,Conversation log
692420,GPT-4,12,355,367,Conversation log
692449,GPT-4,1109,233,1342,Conversation log
692468,GPT-4,1656,306,1962,Conversation log
692511,GPT-4,754,208,962,Conversation log
692548,GPT-4,1350,265,1615,Conversation log
692569,GPT-4,1131,233,1364,Conversation log
692643,GPT-4,984,239,1223,Conversation log
692683,GPT-4,1749,382,2131,Conversation log
692799,GPT-4,1301,111,1412,Conversation log
693087,GPT-4,1361,303,1664,Conversation log
693773,GPT-4,30,220,250,Conversation log
693805,GPT-4,305,62,367,Conversation log
693899,GPT-4,1352,716,2068,Conversation log
693981,GPT-4,1666,964,2630,Conversation log
694018,GPT-4,1348,327,1675,Conversation log
694055,GPT-4,2544,80,2624,Conversation log
694103,GPT-4,2498,386,2884,Conversation log
694135,GPT-4,1498,230,1728,Conversation log
694185,GPT-4,1517,157,1674,Conversation log
694769,GPT-4,1317,102,1419,Conversation log
694821,GPT-4,48,38,86,Conversation log
694994,GPT-4,1690,284,1974,Conversation log
695668,GPT-4,151,449,600,Conversation log
